Thu May 22 00:58:14 2025    out.prof

         81000586 function calls (80994289 primitive calls) in 41.105 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\pathlib.py:618(stem)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:782(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1548(find_distributions)
       15    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\module.py:215(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\math\mathimpl.py:138(unary_math_extern)
       20    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\pyengine\pyengine\ecs.py:133(set_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\builder.py:1008(cmpxchg)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\callconv.py:161(_get_arg_packer)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\ctypes\__init__.py:389(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\random.py:126(__init__)
        6    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py:956(_check_for_existing_members_)
       12    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:86(opengroup)
       62    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:83(groups)
      130    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py:440(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\types.py:620(format_constant)
        9    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\ffi.py:285(__str__)
       97    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:551(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\old_scalars.py:46(cast_python_value)
       19    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      115    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py:804(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\module.py:7(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\base.py:319(get_arg_packer)
        6    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\builder.py:290(_branch_helper)
      104    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:113(__init__)
      106    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method glcontext.wgl.create_context}
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:708(descr)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\arraydecl.py:857(install_array_method)
       53    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_hashing.py:398(DJBX33A)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
       42    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_parser.py:172(__setitem__)
      146    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\inspect.py:2796(name)
       10    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\pythonapi.py:29(register)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:788(descr)
       36    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
     12/9    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\types.py:172(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_numbers.py:598(_implement_bitwise_operators)
       94    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1157(__init__)
       90    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py:401(discover)
       38    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_compiler.py:575(isstring)
        7    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\weakref.py:414(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\moderngl\__init__.py:1529(detect_framebuffer)
        8    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\values.py:890(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:693(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\templates.py:163(make_concrete_template)
       96    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\threading.py:601(is_set)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\codegen.py:529(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:886(__init__)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\old_cmathdecl.py:13(CMath_unary)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:1485(copy_with)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\caching.py:592(_data_path)
       13    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_compiler.py:472(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:1874(__init__)
      125    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\common.py:27(_is_shutting_down)
       68    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py:819(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\BlocksRewritten\src\entities.py:395(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\itanium_mangler.py:83(_escape_string)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\builder.py:738(alloca)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\binding\module.py:76(_dispose)
       38    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\dispatcher.py:251(_make_finalizer)
       17    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\random.py:135(seed)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\values.py:484(literal_struct)
       11    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\module.py:138(add_global)
       38    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\functions.py:493(_store_object)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\event.py:182(register)
       29    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\math\mathimpl.py:122(unary_math_int_impl)
       21    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:68(_get_items)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\uuid.py:139(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\BlocksRewritten\src\entities.py:308(__init__)
       25    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
        3    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py:1403(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\instructions.py:808(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\values.py:592(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
       94    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1182(get_filename)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\datamodel\packer.py:73(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cloudpickle\cloudpickle.py:1270(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
      130    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py:443(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\old_mathdecl.py:124(Math_gcd)
        6    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\cgutils.py:1184(normalize_ir_text)
       63    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\imputils.py:47(lower_getattr)
        2    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\typing.py:345(_remove_dups_flatten)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\cgutils.py:446(get_null_value)
       72    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1577(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\ctypes\__init__.py:396(__getitem__)
       96    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
       17    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py:815(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\dispatcher.py:295(add_overload)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\base.py:479(get_value_type)
